age,monthly_income,credit_score,purchase_amount,bnpl_installments,app_usage_frequency,debt_to_income_ratio,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Canada,location_Germany,location_India,location_UK,location_USA,default_probability,actual_default,custom_risk_segment
50,85299.98,604,5000.0,12,1.45,0.0586166608714327,False,False,False,False,False,False,False,True,False,False,False,False,0.10790567258303697,0,Low Risk
41,17243.17,384,2771.56,3,8.59,0.1607337861889664,False,True,False,False,False,False,True,False,False,True,False,False,0.5303641617309042,1,Medium Risk
36,55357.89,563,5000.0,9,9.41,0.0903213615981389,False,False,False,False,False,False,True,False,False,False,False,False,0.07248819386582739,0,Low Risk
33,7969.56,301,1669.44,12,8.63,0.2094770602141147,False,False,True,False,False,True,False,False,False,False,False,True,0.5804238293461075,1,Medium Risk
31,72944.06,618,5000.0,12,1.94,0.0685456773313687,True,False,False,False,False,False,True,False,False,True,False,False,0.07390074348570383,0,Low Risk
50,11532.97,300,1549.41,3,1.91,0.1343461398061384,False,False,True,False,False,False,True,False,False,False,False,True,0.6212069775609517,1,High Risk
31,57911.83,592,5000.0,6,5.54,0.0863381454186476,False,False,False,True,False,False,False,True,False,False,False,False,0.16047348597076713,0,Low Risk
31,20136.17,421,5000.0,6,9.84,0.2483093855484931,False,True,False,False,False,False,True,False,False,True,False,False,0.46661513973388474,0,Medium Risk
57,45563.38,505,5000.0,9,3.55,0.1097372495192411,True,False,False,False,False,False,False,False,True,False,False,False,0.6238857060577169,0,High Risk
28,46015.97,523,5000.0,12,6.28,0.1086579289755274,True,False,False,False,False,False,False,False,False,False,False,True,0.6247202339216859,0,High Risk
46,17439.14,410,162.63,3,4.58,0.0093255745409464,False,True,False,True,False,False,False,True,False,False,False,False,0.4836645329054416,1,Medium Risk
35,6060.38,307,1795.79,12,7.24,0.296316402601817,False,False,True,False,False,False,True,False,False,True,False,False,0.53941480768329,0,Medium Risk
55,11007.89,327,5000.0,6,7.88,0.4542196551746066,False,True,False,False,False,False,True,False,False,True,False,False,0.5235009508103828,0,Medium Risk
20,37824.02,491,5000.0,9,2.65,0.13219113145562,True,False,False,False,True,False,False,False,False,False,False,False,0.5941132586030218,1,Medium Risk
20,41916.27,446,5000.0,3,8.13,0.1192854230588742,True,False,False,False,False,False,False,False,False,False,False,False,0.6013070655508082,1,High Risk
40,100649.51,791,5000.0,3,4.47,0.0496773407043909,False,False,False,True,False,False,False,False,True,False,False,False,0.10400111152341135,0,Low Risk
27,12605.98,300,4114.33,9,5.88,0.3263792263671686,False,True,False,False,True,False,False,False,False,False,False,False,0.6586829170505218,1,High Risk
22,22833.18,362,2341.35,12,8.25,0.102541564512696,False,False,False,False,False,False,False,False,False,False,False,False,0.6279483388256089,1,High Risk
31,49469.11,513,5000.0,6,4.03,0.1010731747549127,False,False,False,False,False,False,True,False,False,True,False,False,0.5814993379981681,1,Medium Risk
18,40518.04,464,5000.0,12,3.42,0.1234018229904506,True,False,False,True,False,False,False,False,False,False,True,False,0.6345483619673069,1,High Risk
57,10375.57,300,1884.58,12,3.07,0.1816362860064555,False,False,True,False,False,True,False,False,False,True,False,False,0.5879199238028001,1,Medium Risk
53,22554.54,414,5000.0,6,4.97,0.2216848581261244,False,True,False,False,False,False,False,False,True,False,False,False,0.5937118581431191,0,Medium Risk
54,90910.89,713,5000.0,3,6.27,0.05499891157154,True,False,False,False,False,True,False,False,False,False,False,False,0.09672479762085247,0,Low Risk
24,30169.37,457,435.44,9,4.01,0.014433181733659,False,False,False,False,True,False,False,False,False,True,False,False,0.5443979912076267,1,Medium Risk
48,80543.39,666,5000.0,12,7.97,0.0620783406310561,True,False,False,False,False,False,False,False,False,False,True,False,0.08046875741227795,0,Low Risk
45,10994.34,353,1497.13,6,9.31,0.1361727943651006,False,True,False,False,False,False,True,False,False,False,False,True,0.4982619018934059,0,Medium Risk
37,5102.23,306,1967.02,6,6.76,0.3855216248581503,False,False,True,False,False,False,False,False,False,False,False,True,0.54034792114151,0,Medium Risk
26,16648.06,365,5000.0,3,9.22,0.3003352943225817,False,True,False,False,False,False,False,False,True,False,False,False,0.6093452116013305,0,High Risk
34,90325.77,761,5000.0,9,8.57,0.0553551882259071,True,False,False,False,False,False,True,False,False,False,False,True,0.12445431445805001,0,Low Risk
39,25514.06,370,5000.0,3,4.8,0.1959703786853209,False,True,False,True,False,False,False,False,False,False,True,False,0.6157566710836516,1,High Risk
50,49143.88,533,5000.0,9,4.85,0.1017420683918323,False,False,False,False,False,False,False,False,False,False,False,True,0.5708636395597941,1,Medium Risk
41,8940.51,332,4875.71,12,7.37,0.5453503211785458,False,False,True,False,True,False,False,False,False,False,False,True,0.5431250313727453,0,Medium Risk
59,58454.69,508,4478.41,6,2.25,0.076613356430425,False,False,False,False,True,False,False,False,True,False,False,False,0.41746468664857983,1,Medium Risk
40,49308.06,564,2414.8,9,8.38,0.0489737377621427,True,False,False,False,False,False,False,False,False,False,True,False,0.11006490551426634,0,Low Risk
38,7141.37,376,1810.79,9,8.77,0.2535633918981932,False,False,True,False,False,True,False,True,False,False,False,False,0.5150521928608177,1,Medium Risk
19,55458.27,576,5000.0,12,1.89,0.0901578790683517,True,False,False,False,False,False,False,False,False,True,False,False,0.09153011907598801,0,Low Risk
45,11746.68,360,3215.63,12,3.4,0.2737479866651683,False,True,False,False,True,False,False,True,False,False,False,False,0.5409673080594214,1,Medium Risk
30,21960.01,380,5000.0,6,2.67,0.2276865994141168,False,True,False,False,False,False,False,False,False,False,True,False,0.6036492662539573,0,High Risk
18,9770.95,315,4400.97,9,3.2,0.4504137264032668,False,True,False,False,False,False,True,False,False,False,False,True,0.46848484806298146,1,Medium Risk
23,32248.59,402,5000.0,3,6.24,0.1550455384250908,False,False,False,False,False,False,True,False,False,False,False,False,0.5859098897075463,0,Medium Risk
30,54163.29,535,5000.0,3,1.38,0.0923134469859567,False,False,False,True,False,False,False,False,False,True,False,False,0.47650929081067434,0,Medium Risk
21,33669.13,400,5000.0,9,7.23,0.1485039856984721,False,False,False,False,False,True,False,False,False,False,False,False,0.599274880776417,1,Medium Risk
40,12178.7,314,4598.34,9,8.02,0.37757231888461,False,True,False,False,False,False,False,False,True,False,False,False,0.5943611773904631,0,Medium Risk
28,85484.7,589,5000.0,12,7.01,0.058489998795106,False,False,False,False,False,True,False,False,False,False,False,False,0.12692925357415535,0,Low Risk
54,71239.14,689,5000.0,12,5.83,0.0701861364412877,False,False,False,False,False,False,True,False,False,True,False,False,0.05798516045539108,0,Low Risk
44,16365.13,378,5000.0,3,3.95,0.3055276676690011,False,False,True,False,False,False,True,True,False,False,False,False,0.6169459428246002,0,High Risk
57,60856.42,590,5000.0,3,8.04,0.0821606003113558,True,False,False,False,True,False,False,False,False,False,False,True,0.08149442494958314,0,Low Risk
20,10088.03,300,100.0,3,6.59,0.0099127381659253,False,True,False,False,False,False,False,False,False,True,False,False,0.5582422277091593,0,Medium Risk
28,7536.25,337,2159.9,3,1.71,0.2866014264388787,False,False,True,False,False,True,False,False,False,False,True,False,0.5272605079640575,1,Medium Risk
54,27164.46,373,4909.26,12,3.08,0.1807236366929436,False,True,False,False,False,False,True,False,False,True,False,False,0.6006263113726967,0,High Risk
29,73584.15,610,5000.0,9,6.95,0.0679494157369487,True,False,False,False,False,False,False,False,True,False,False,False,0.0850636807935941,1,Low Risk
40,72208.42,660,5000.0,3,2.15,0.0692440022922534,True,False,False,False,False,True,False,False,False,False,False,True,0.0826389195807994,0,Low Risk
38,26718.13,455,5000.0,6,3.83,0.1871388454206937,True,False,False,False,False,True,False,True,False,False,False,False,0.5421646702075024,0,Medium Risk
46,27652.41,491,5000.0,3,5.29,0.1808160663030817,False,False,False,False,True,False,False,True,False,False,False,False,0.5453869208760626,1,Medium Risk
35,9991.92,301,3900.62,6,3.07,0.3903774249593671,False,False,True,False,True,False,False,False,False,True,False,False,0.6672960030117607,0,High Risk
29,11939.65,300,3341.75,9,1.66,0.2798867638498616,False,False,True,True,False,False,False,False,False,False,True,False,0.6642305657867708,1,High Risk
59,70880.58,554,5000.0,9,2.18,0.0705411834948303,False,False,False,False,True,False,False,False,False,False,False,False,0.26621042055348904,1,Low Risk
19,8320.83,300,100.0,6,5.51,0.0120180318549952,False,False,True,False,False,False,False,False,False,False,False,True,0.5170496467971388,0,Medium Risk
41,9584.17,304,3259.6,6,5.59,0.3401024814877031,False,False,True,True,False,False,False,True,False,False,False,False,0.5733232326339422,0,Medium Risk
38,30412.78,400,1069.84,3,5.64,0.0351773169042751,True,False,False,False,False,False,True,False,False,False,True,False,0.5546568143515864,0,Medium Risk
34,72063.24,685,5000.0,6,7.23,0.0693835026013262,True,False,False,False,False,False,False,False,False,False,False,True,0.08341842385694369,1,Low Risk
43,14542.56,399,4329.95,6,6.75,0.2977433134193704,False,True,False,False,True,False,False,False,False,False,True,False,0.5785462091887037,0,Medium Risk
48,121134.47,843,5000.0,9,5.56,0.0412764426178609,True,False,False,True,False,False,False,False,True,False,False,False,0.09535744462615094,0,Low Risk
48,70086.05,572,4778.42,3,3.6,0.0681793309795601,True,False,False,False,False,False,False,True,False,False,False,False,0.19506428562327188,0,Low Risk
43,15675.36,361,5000.0,6,7.43,0.3189719406763225,False,False,True,False,False,False,True,False,False,True,False,False,0.5811089183645693,0,Medium Risk
57,11379.28,301,2011.15,3,1.72,0.176737895543479,False,False,True,True,False,False,False,False,False,False,False,False,0.6367779071605105,1,High Risk
55,14393.45,301,2122.04,3,1.53,0.147430949494388,False,False,True,True,False,False,False,True,False,False,False,False,0.638183785590016,0,High Risk
56,28781.71,425,5000.0,3,9.58,0.1737214362871421,False,False,False,False,True,False,False,True,False,False,False,False,0.5844042615151516,0,Medium Risk
40,71573.34,676,5000.0,3,8.26,0.0698584137613251,True,False,False,False,False,True,False,False,False,False,False,True,0.0758783147113953,0,Low Risk
46,63392.67,528,5000.0,12,6.99,0.078873472279997,True,False,False,False,False,False,False,True,False,False,False,False,0.70444460421082,1,High Risk
38,14874.27,365,4269.28,12,7.3,0.2870245060766007,False,True,False,False,False,False,False,False,False,True,False,False,0.5468873160238885,0,Medium Risk
47,78544.41,607,5000.0,6,5.13,0.063658253973771,True,False,False,False,False,False,True,False,False,False,True,False,0.1312148836773643,0,Low Risk
21,6258.91,300,1646.09,3,1.82,0.2629994679584784,False,False,True,False,False,True,False,True,False,False,False,False,0.5778457531517485,1,Medium Risk
21,31499.84,415,5000.0,6,7.74,0.1587309649826792,False,False,False,False,False,False,True,False,False,False,True,False,0.5797098859468813,1,Medium Risk
54,12047.75,300,4070.57,12,4.59,0.3378697267124567,False,True,False,False,False,False,False,False,False,False,False,False,0.5937694901156931,1,Medium Risk
49,24784.05,344,5000.0,3,1.1,0.201742653036933,False,True,False,False,True,False,False,False,True,False,False,False,0.5573516042169341,1,Medium Risk
54,15901.71,354,2537.33,6,4.22,0.1595633425587562,False,False,True,False,False,True,False,False,False,False,False,True,0.4997174906189917,1,Medium Risk
24,49187.67,452,5000.0,9,4.38,0.101651491115558,True,False,False,False,True,False,False,False,True,False,False,False,0.6304828807368635,1,High Risk
44,17030.86,300,4220.56,12,1.75,0.2478183720610703,False,False,True,True,False,False,False,False,True,False,False,False,0.6954563380348157,0,High Risk
49,83511.96,709,5000.0,6,5.85,0.0598716638910163,False,False,False,False,False,False,False,False,False,False,False,False,0.08353363596368922,0,Low Risk
52,8730.33,364,2492.75,12,7.54,0.2855275802861977,False,True,False,False,True,False,False,True,False,False,False,False,0.5541523473174865,0,Medium Risk
53,8459.51,300,4218.99,6,2.11,0.4987274676665669,False,False,True,False,False,False,True,False,False,True,False,False,0.5911972997050137,1,Medium Risk
36,18008.91,365,5000.0,9,3.12,0.2776403458066035,False,True,False,False,False,False,True,False,False,False,False,False,0.5945076059229918,0,Medium Risk
37,58055.09,612,5000.0,12,2.53,0.0861250925629432,True,False,False,True,False,False,False,False,False,False,True,False,0.11379484316622573,0,Low Risk
22,19325.98,380,5000.0,3,2.0,0.2587190921236594,True,False,False,False,False,False,True,False,False,True,False,False,0.5122795100728122,0,Medium Risk
38,59859.65,578,5000.0,3,7.77,0.0835287209330492,False,False,False,False,False,False,False,False,False,True,False,False,0.08655099773476488,0,Low Risk
38,56474.55,606,5000.0,3,9.85,0.0885354553511271,True,False,False,False,False,False,True,False,False,True,False,False,0.13161198698269394,0,Low Risk
19,25766.45,417,4596.16,3,9.44,0.1783776965783023,False,False,False,False,True,False,False,False,True,False,False,False,0.5161035525551565,1,Medium Risk
46,11775.75,327,5000.0,9,7.87,0.424601405430652,False,False,True,False,True,False,False,True,False,False,False,False,0.6154795289292893,0,High Risk
26,51393.8,576,5000.0,3,3.17,0.0972879997198105,True,False,False,True,False,False,False,True,False,False,False,False,0.08626954882159804,0,Low Risk
48,7584.43,375,4073.6,12,3.8,0.5371003490044736,False,False,True,False,False,True,False,False,True,False,False,False,0.4846921743797983,1,Medium Risk
55,67070.88,632,5000.0,6,3.5,0.0745480005629865,False,False,False,True,False,False,False,False,False,True,False,False,0.10152621655334564,0,Low Risk
33,20827.54,364,5000.0,6,9.39,0.240066757763999,False,True,False,False,False,True,False,False,False,False,False,True,0.6279530065676601,1,High Risk
53,10772.85,300,5000.0,9,4.23,0.46412973354312,False,False,True,False,True,False,False,True,False,False,False,False,0.6767174698709986,1,High Risk
32,10752.24,300,1651.35,6,7.14,0.15358195129573,False,False,True,False,False,False,False,False,True,False,False,False,0.6413153701651649,0,High Risk
27,16800.51,331,1500.09,6,5.27,0.0892883608890444,False,True,False,False,False,True,False,False,False,False,False,False,0.5763731873969277,0,Medium Risk
21,8261.59,355,2914.76,12,9.83,0.3528085997973756,False,True,False,False,True,False,False,False,False,False,True,False,0.5563966648579398,1,Medium Risk
28,12147.4,300,2322.21,3,6.02,0.1911693037193144,False,False,True,False,True,False,False,False,False,False,False,False,0.6685990906015085,1,High Risk
33,24178.65,445,238.3,3,4.43,0.0098558025365353,False,True,False,False,True,False,False,False,False,True,False,False,0.57481415791728,0,Medium Risk
53,85248.2,713,5000.0,9,4.15,0.0586522647985529,True,False,False,True,False,False,False,False,False,False,False,False,0.07013484640868611,0,Low Risk
23,35468.23,407,4357.42,12,3.55,0.1228541711836198,True,False,False,False,True,False,False,False,True,False,False,False,0.5705205594679553,0,Medium Risk
46,75403.23,673,5000.0,12,6.09,0.0663101567399699,False,False,False,False,False,True,False,False,False,False,False,False,0.06571654421909484,0,Low Risk
43,71183.99,717,5000.0,12,7.62,0.070240513351387,True,False,False,True,False,False,False,False,False,False,False,True,0.10957139177960139,0,Low Risk
33,12866.7,334,3062.71,12,3.47,0.2380338392905717,False,True,False,True,False,False,False,True,False,False,False,False,0.5803982667190054,1,Medium Risk
35,71544.96,651,5000.0,9,1.95,0.0698861247528826,True,False,False,False,False,False,True,True,False,False,False,False,0.0791419669842578,0,Low Risk
42,45778.15,513,5000.0,12,1.56,0.1092224128760118,True,False,False,True,False,False,False,True,False,False,False,False,0.659199135497242,0,High Risk
35,10369.53,300,4514.91,6,6.46,0.4354016045085939,False,False,True,False,False,False,True,False,False,True,False,False,0.6560578401321381,1,High Risk
48,83899.02,681,5000.0,12,2.41,0.0595954517704735,False,False,False,True,False,False,False,True,False,False,False,False,0.09427303302965524,0,Low Risk
26,9922.32,301,4539.63,12,8.9,0.4575169919938079,False,False,True,True,False,False,False,True,False,False,False,False,0.6012558334728937,0,High Risk
33,12795.07,356,4803.38,6,7.2,0.3754086534891954,False,True,False,False,False,False,False,False,False,False,False,False,0.5615272982639155,0,Medium Risk
58,55172.3,567,5000.0,6,6.87,0.090625186914448,True,False,False,False,False,True,False,False,False,False,False,True,0.10325997085436349,0,Low Risk
28,50517.98,534,5000.0,12,2.26,0.0989746620906061,False,False,False,False,False,False,True,True,False,False,False,False,0.5398492614981725,0,Medium Risk
51,21703.77,408,5000.0,6,6.85,0.230374722916802,False,True,False,False,False,False,False,False,False,False,False,False,0.5951988601923472,1,Medium Risk
24,26865.41,436,5000.0,3,1.06,0.1861129236441952,False,False,False,False,False,False,True,False,False,False,False,True,0.5174965434922231,1,Medium Risk
52,19403.98,361,5000.0,3,3.58,0.2576790947011901,False,False,True,False,True,False,False,True,False,False,False,False,0.6190802629030817,1,High Risk
31,10170.4,391,3988.77,9,8.79,0.3921940140014159,False,False,True,False,False,False,True,True,False,False,False,False,0.49027447291374604,0,Medium Risk
29,13609.14,382,4271.63,12,4.47,0.3138794956918659,False,False,True,False,False,False,False,False,False,True,False,False,0.5444329363357476,0,Medium Risk
24,7682.92,322,2258.07,12,1.69,0.2939077850608883,False,True,False,False,False,True,False,True,False,False,False,False,0.6061009588230823,1,High Risk
52,12787.4,375,2572.9,9,9.31,0.2012058745327432,False,True,False,False,False,True,False,True,False,False,False,False,0.5500022881152231,0,Medium Risk
21,5590.83,300,100.0,3,4.57,0.0178864318893616,False,True,False,False,False,False,True,True,False,False,False,False,0.5545197744874522,1,Medium Risk
29,18193.01,312,5000.0,9,9.53,0.274830827883896,False,True,False,True,False,False,False,False,False,False,False,True,0.6281273600773699,1,High Risk
38,64850.27,601,5000.0,12,8.05,0.0771006813078804,True,False,False,False,False,False,False,True,False,False,False,False,0.07680221813695619,0,Low Risk
53,5283.16,300,1040.73,9,7.2,0.1969900589798529,False,False,True,False,True,False,False,True,False,False,False,False,0.6255974571560837,1,High Risk
47,52512.16,506,5000.0,6,5.01,0.0952160413892705,False,False,False,True,False,False,False,False,False,False,False,False,0.6199171014723774,0,High Risk
23,8277.36,300,4134.6,3,9.25,0.4995070892168518,False,False,True,False,False,False,False,False,False,False,False,False,0.6311993528291155,1,High Risk
38,29249.5,444,5000.0,12,3.2,0.1709430930443255,True,False,False,False,False,True,False,False,False,False,False,False,0.6265257130720674,0,High Risk
45,53019.64,484,5000.0,3,1.4,0.0943046765311873,False,False,False,False,False,False,True,False,False,True,False,False,0.5954735260757883,1,Medium Risk
48,50991.97,541,5000.0,6,4.29,0.0980546544877556,False,False,False,False,False,False,False,False,False,False,False,False,0.535897458496213,0,Medium Risk
27,62503.91,548,5000.0,3,5.27,0.0799949955130807,True,False,False,False,False,False,True,False,False,True,False,False,0.4610656980382112,1,Medium Risk
23,39986.86,457,5000.0,12,7.59,0.1250410759934638,True,False,False,False,True,False,False,True,False,False,False,False,0.5792776941191784,1,Medium Risk
44,15011.99,325,5000.0,3,3.87,0.3330671016967104,False,False,True,False,False,True,False,False,False,False,False,True,0.6152874821128692,1,High Risk
58,70899.17,673,5000.0,6,4.06,0.0705226873600918,True,False,False,False,True,False,False,False,False,False,False,True,0.061335583394893776,0,Low Risk
22,61167.95,585,5000.0,6,6.77,0.081742154183686,True,False,False,False,False,True,False,False,False,False,False,True,0.12321220559513563,0,Low Risk
24,10910.93,300,4270.38,6,9.12,0.3913855189246012,False,False,True,False,False,False,True,False,False,False,False,False,0.661749216930508,1,High Risk
35,13664.78,366,1884.37,9,5.2,0.1378997686022021,False,True,False,False,True,False,False,False,False,False,False,True,0.5548253275349687,0,Medium Risk
46,10227.29,425,5000.0,6,6.71,0.488888063211271,False,False,True,False,True,False,False,False,False,False,False,True,0.5828453377064821,0,Medium Risk
59,70630.83,593,5000.0,6,2.46,0.0707906165055684,True,False,False,False,False,False,False,False,False,False,False,True,0.13020078864394147,1,Low Risk
33,56791.46,520,5000.0,9,2.51,0.0880414062255134,True,False,False,False,True,False,False,False,False,False,False,True,0.584781625200219,1,Medium Risk
33,11670.86,369,3925.02,12,9.9,0.3363094065047477,False,False,True,False,True,False,False,False,False,True,False,False,0.4848383210512204,0,Medium Risk
25,35084.05,454,5000.0,9,8.93,0.142514903496033,False,False,False,True,False,False,False,True,False,False,False,False,0.5931419277261988,1,Medium Risk
37,83556.66,714,5000.0,9,3.06,0.0598396345665324,False,False,False,False,False,False,False,False,False,False,False,False,0.1054581133005059,0,Low Risk
37,15664.6,394,5000.0,3,3.08,0.319191042222591,False,True,False,False,False,False,False,False,False,True,False,False,0.5239493385577043,1,Medium Risk
36,10671.72,350,2720.58,3,5.94,0.254933600206902,False,False,True,False,True,False,False,False,False,False,True,False,0.6286707254478032,0,High Risk
57,28806.05,410,5000.0,9,3.19,0.173574648381156,False,True,False,False,True,False,False,False,False,False,False,False,0.5583478536351074,1,Medium Risk
54,75203.31,682,5000.0,12,4.04,0.0664864352380234,False,False,False,False,False,False,True,False,False,False,True,False,0.05341852675619907,0,Low Risk
49,8268.86,300,2977.21,12,1.14,0.3600508413493516,False,False,True,True,False,False,False,False,False,True,False,False,0.5585983626526453,1,Medium Risk
37,94540.59,758,5000.0,6,3.91,0.0528873365397867,True,False,False,False,False,True,False,False,False,False,True,False,0.10290832354671652,0,Low Risk
28,12196.68,348,3887.33,6,3.08,0.3187203402893246,False,False,True,True,False,False,False,False,True,False,False,False,0.5519293494784406,0,Medium Risk
18,11749.08,346,827.34,9,6.48,0.0704174284284386,False,False,True,False,False,False,False,False,False,False,False,False,0.5614969911891023,1,Medium Risk
46,19246.15,346,5000.0,9,8.65,0.2597922181838965,False,True,False,False,False,False,False,False,False,False,False,True,0.6068506411797171,1,High Risk
21,10503.59,376,1088.1,3,1.09,0.1035931524364526,False,False,True,False,False,True,False,False,False,False,False,False,0.543815419543307,0,Medium Risk
25,61741.77,618,5000.0,9,5.59,0.0809824532079336,False,False,False,False,False,False,False,False,False,True,False,False,0.053666608140531806,0,Low Risk
36,61814.85,522,5000.0,6,9.07,0.0808867124970779,False,False,False,False,False,False,True,False,False,True,False,False,0.7131851889727133,0,High Risk
28,9069.01,300,100.0,12,9.87,0.0110265618849245,False,False,True,False,False,False,False,False,False,False,False,False,0.6765803781371905,1,High Risk
47,13753.98,336,3605.12,6,9.54,0.262114675170387,False,True,False,True,False,False,False,True,False,False,False,False,0.5570969340195672,0,Medium Risk
47,79780.16,627,5000.0,12,3.31,0.0626722232695447,True,False,False,False,False,False,False,False,False,False,False,True,0.12960504056130928,0,Low Risk
43,67977.22,635,4007.24,12,4.91,0.0589497481656354,True,False,False,False,False,True,False,False,False,False,True,False,0.10533911475683289,0,Low Risk
26,56458.48,556,5000.0,3,7.95,0.0885606555472269,True,False,False,False,False,False,True,False,True,False,False,False,0.13283606067976136,0,Low Risk
28,38420.85,517,5000.0,6,3.74,0.1301376726438899,False,False,False,True,False,False,False,False,False,True,False,False,0.5417844543321613,0,Medium Risk
44,105762.46,796,5000.0,3,9.75,0.0472757536086055,True,False,False,False,False,False,False,False,False,False,False,False,0.06000655386560827,1,Low Risk
37,20867.44,391,5000.0,3,3.99,0.2396077333875166,False,False,False,False,True,False,False,False,False,False,False,True,0.6069566640459567,1,High Risk
57,87299.05,710,5000.0,12,8.3,0.0572743918748256,True,False,False,True,False,False,False,True,False,False,False,False,0.11280298419703222,0,Low Risk
36,90245.47,720,5000.0,3,1.2,0.055404443015256,False,False,False,True,False,False,False,False,False,False,False,True,0.11747432561302272,0,Low Risk
48,84994.87,610,5000.0,3,4.53,0.0588270797990514,False,False,False,False,False,True,False,True,False,False,False,False,0.1251095819422764,0,Low Risk
35,97888.69,781,5000.0,3,8.58,0.0510784238710314,True,False,False,False,False,False,False,False,False,False,False,False,0.0698291880263254,0,Low Risk
26,6506.99,310,2202.68,6,5.38,0.338509817903516,False,False,True,True,False,False,False,False,False,False,False,True,0.5408531001436672,1,Medium Risk
51,56503.9,555,5000.0,6,8.44,0.0884894670987312,False,False,False,False,False,False,True,False,True,False,False,False,0.1519178879607065,0,Low Risk
35,11693.06,300,1722.73,9,9.79,0.1473292705245675,False,False,True,True,False,False,False,False,False,False,False,False,0.6145501660686338,1,High Risk
35,55123.44,515,5000.0,6,8.94,0.0907055147501679,False,False,False,False,False,True,False,False,False,False,False,False,0.5554830354254419,0,Medium Risk
42,44897.49,517,5000.0,9,5.1,0.1113648001257976,False,False,False,True,False,False,False,False,True,False,False,False,0.6359044446540861,1,High Risk
42,15173.51,349,5000.0,3,4.87,0.3295216466064872,False,False,True,True,False,False,False,False,False,False,False,True,0.5554975438069327,1,Medium Risk
50,19488.96,365,5000.0,3,8.99,0.2565555062968984,False,True,False,False,False,True,False,False,False,False,False,True,0.6267683085519384,0,High Risk
40,5000.0,300,349.95,6,8.15,0.06999,False,False,True,False,True,False,False,False,True,False,False,False,0.482526152690668,0,Medium Risk
21,51048.43,435,5000.0,12,7.06,0.0979462052016095,False,False,False,False,False,False,False,True,False,False,False,False,0.6482289540336345,1,High Risk
18,50843.78,502,5000.0,9,8.56,0.0983404459699888,True,False,False,False,False,False,False,False,False,False,False,True,0.6619470424909484,1,High Risk
52,78715.72,638,5000.0,9,6.82,0.0635197137242726,False,False,False,False,False,False,True,False,False,True,False,False,0.07334169338648693,0,Low Risk
50,16455.98,300,5000.0,9,3.91,0.3038409137590104,False,False,True,True,False,False,False,False,False,False,False,False,0.6741343043382448,1,High Risk
45,94341.24,779,5000.0,12,1.16,0.0529990913835773,False,False,False,False,False,True,False,False,False,False,True,False,0.13640464655017437,0,Low Risk
37,48473.73,536,5000.0,9,9.05,0.1031486539203812,False,False,False,False,False,False,True,False,True,False,False,False,0.5353545056282905,1,Medium Risk
53,14479.12,417,100.0,6,5.1,0.006906497079933,False,False,True,True,False,False,False,False,False,True,False,False,0.4889647553658,1,Medium Risk
28,11314.52,320,2288.34,3,2.17,0.2022480847618812,False,False,True,True,False,False,False,False,False,False,True,False,0.5630646089204978,1,Medium Risk
47,49844.16,523,3444.23,6,2.62,0.069099970788955,False,False,False,True,False,False,False,False,False,False,False,False,0.4447323512788536,0,Medium Risk
29,39841.31,415,5000.0,12,9.75,0.1254978814702629,False,False,False,True,False,False,False,False,True,False,False,False,0.6633336588827785,1,High Risk
27,5070.27,306,1819.4,9,5.25,0.3588369061213702,False,False,True,False,True,False,False,True,False,False,False,False,0.5989278493849369,0,Medium Risk
27,43384.51,541,5000.0,6,5.53,0.1152485068979688,False,False,False,False,False,True,False,False,True,False,False,False,0.6186308637392607,1,High Risk
20,9721.9,343,3460.4,9,4.29,0.3559386539668172,False,False,True,True,False,False,False,False,True,False,False,False,0.5526534501892687,1,Medium Risk
43,112535.2,760,5000.0,3,6.34,0.0444305426213309,True,False,False,False,False,False,True,False,False,False,False,True,0.10774720169942135,1,Low Risk
48,24407.04,349,5000.0,6,8.74,0.2048589259492343,True,False,False,False,True,False,False,False,False,True,False,False,0.566053701853422,0,Medium Risk
28,5000.0,300,1905.5,9,1.17,0.3811,False,False,True,False,True,False,False,False,False,False,False,False,0.677541597487869,1,High Risk
55,38573.44,455,5000.0,3,7.88,0.1296228700369995,True,False,False,False,True,False,False,False,False,False,False,True,0.5732684979025457,1,Medium Risk
36,14547.66,356,4437.36,9,4.54,0.3050222510011919,False,False,True,False,False,False,False,False,False,False,False,True,0.5956787396276058,0,Medium Risk
29,33922.52,501,100.0,3,7.63,0.0029478942012562,False,False,False,False,False,False,False,True,False,False,False,False,0.5085328665515915,1,Medium Risk
33,7442.19,300,4197.76,3,3.46,0.5640490232041913,False,False,True,False,False,False,False,False,False,False,True,False,0.6534199762776092,1,High Risk
42,75288.35,694,5000.0,3,3.43,0.0664113372121981,False,False,False,False,False,True,False,False,True,False,False,False,0.07231159330478637,0,Low Risk
33,13150.73,366,3279.97,6,3.3,0.2494135306557126,False,False,True,False,False,True,False,False,False,False,False,True,0.5533731240085875,1,Medium Risk
59,9855.63,333,5000.0,12,4.59,0.5073242400536546,False,False,True,True,False,False,False,True,False,False,False,False,0.6363366370072533,1,High Risk
39,48469.78,585,1080.47,6,9.11,0.0222916217073813,True,False,False,True,False,False,False,False,True,False,False,False,0.15090267364843565,0,Low Risk
52,89832.95,749,5000.0,6,6.15,0.0556588645925576,True,False,False,False,False,False,False,False,True,False,False,False,0.11783940033066814,0,Low Risk
